Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q73FZ8,Q73FZ8_WOLPM,unreviewed,"Type IV secretion system protein VirB4, putative",Wolbachia pipientis wMel,788,163164
Q73I73,Q73I73_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,1040,163164
Q73I79,Q73I79_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,35,163164
Q73FM0,Q73FM0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,41,163164
Q73IB0,Q73IB0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,108,163164
Q73HY0,Q73HY0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,32,163164
Q73GC2,Q73GC2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,41,163164
Q73IP5,Q73IP5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,40,163164
Q73GH0,Q73GH0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,71,163164
Q73I63,Q73I63_WOLPM,unreviewed,"Membrane protein, putative",Wolbachia pipientis wMel,419,163164
Q73HB6,Q73HB6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,107,163164
Q73FM1,Q73FM1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,30,163164
Q73IG6,Q73IG6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73HQ7,Q73HQ7_WOLPM,unreviewed,"Surface antigen, Wsp paralog",Wolbachia pipientis wMel,308,163164
Q73IS6,Q73IS6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,108,163164
Q73FV4,Q73FV4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,65,163164
Q73HB8,Q73HB8_WOLPM,unreviewed,"Secretion protein, HlyD family",Wolbachia pipientis wMel,506,163164
Q73FN5,Q73FN5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73I02,Q73I02_WOLPM,unreviewed,Bicyclomycin resistance protein,Wolbachia pipientis wMel,400,163164
Q73G21,Q73G21_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,56,163164
Q73GX0,Q73GX0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,44,163164
Q73I11,Q73I11_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73FT5,Q73FT5_WOLPM,unreviewed,"Fructose-bisphosphate aldolase, putative",Wolbachia pipientis wMel,299,163164
Q73HP9,Q73HP9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73FV1,Q73FV1_WOLPM,unreviewed,"Succinate dehydrogenase, hydrophobic membrane anchor protein, putative",Wolbachia pipientis wMel,118,163164
Q73GW9,Q73GW9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,56,163164
Q73GZ3,Q73GZ3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,77,163164
Q73IW6,Q73IW6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,158,163164
Q73FU1,Q73FU1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,233,163164
Q73IS5,Q73IS5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,30,163164
Q73GN7,Q73GN7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,96,163164
Q73IQ9,Q73IQ9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,215,163164
Q73FX0,Q73FX0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73HP5,Q73HP5_WOLPM,unreviewed,Surface antigen-related protein,Wolbachia pipientis wMel,293,163164
Q73HP1,Q73HP1_WOLPM,unreviewed,"DNA repair protein RadC, truncation",Wolbachia pipientis wMel,135,163164
Q73IW0,Q73IW0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,217,163164
Q73IS0,Q73IS0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73I15,Q73I15_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,70,163164
Q73G94,Q73G94_WOLPM,unreviewed,DNA polymerase III subunit beta (EC 2.7.7.7),Wolbachia pipientis wMel,365,163164
Q73IT5,Q73IT5_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73IW1,Q73IW1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,420,163164
Q73HW9,Q73HW9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73FR2,Q73FR2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,221,163164
Q73FQ8,Q73FQ8_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,202,163164
Q73IP0,Q73IP0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,142,163164
Q73FN9,Q73FN9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,34,163164
Q73HJ0,Q73HJ0_WOLPM,unreviewed,"Prophage P2W3, tail protein U, putative",Wolbachia pipientis wMel,116,163164
Q73G87,Q73G87_WOLPM,unreviewed,DnaJ domain protein,Wolbachia pipientis wMel,102,163164
Q73GZ7,Q73GZ7_WOLPM,unreviewed,30S ribosomal protein S6,Wolbachia pipientis wMel,120,163164
Q73I54,Q73I54_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,124,163164
Q73I09,Q73I09_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,310,163164
Q73IV3,Q73IV3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,211,163164
Q73HP8,Q73HP8_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,335,163164
Q73GV0,Q73GV0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,100,163164
Q73H28,Q73H28_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,37,163164
Q73GM1,Q73GM1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,99,163164
Q73GZ4,Q73GZ4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,77,163164
Q73H70,Q73H70_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,44,163164
Q73I78,Q73I78_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,42,163164
Q73IK4,Q73IK4_WOLPM,unreviewed,Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS),Wolbachia pipientis wMel,279,163164
Q73IL3,Q73IL3_WOLPM,unreviewed,Ankyrin repeat domain protein,Wolbachia pipientis wMel,954,163164
Q73I49,Q73I49_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,52,163164
Q73GM4,Q73GM4_WOLPM,unreviewed,"Competence protein F, interruption-N",Wolbachia pipientis wMel,103,163164
Q73G33,Q73G33_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,49,163164
Q73ID4,Q73ID4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,92,163164
Q73II1,Q73II1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,453,163164
Q73FM9,Q73FM9_WOLPM,unreviewed,RNA polymerase sigma factor RpoD (Sigma-70),Wolbachia pipientis wMel,642,163164
Q73H81,Q73H81_WOLPM,unreviewed,"Fructose-1,6-bisphosphatase",Wolbachia pipientis wMel,306,163164
Q73GJ8,Q73GJ8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,43,163164
Q73H49,Q73H49_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,121,163164
Q73FZ0,Q73FZ0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,63,163164
Q73H57,Q73H57_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,130,163164
Q73GN3,Q73GN3_WOLPM,unreviewed,"Transposase, degenerate",Wolbachia pipientis wMel,128,163164
Q73IY0,Q73IY0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,44,163164
Q73IP6,Q73IP6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,86,163164
Q73GT4,Q73GT4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73G14,Q73G14_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,47,163164
Q73HM3,Q73HM3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,87,163164
Q73IF3,Q73IF3_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,189,163164
Q73HU2,Q73HU2_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,55,163164
Q73FN6,Q73FN6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,74,163164
Q73GJ6,Q73GJ6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,137,163164
Q73GH9,Q73GH9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,476,163164
Q73GQ0,Q73GQ0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,45,163164
Q73GX4,Q73GX4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,39,163164
Q73G12,Q73G12_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,100,163164
Q73HP6,Q73HP6_WOLPM,unreviewed,"Type II secretion system protein, putative",Wolbachia pipientis wMel,500,163164
Q73HI8,Q73HI8_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,70,163164
Q73G06,Q73G06_WOLPM,unreviewed,Pseudouridine synthase (EC 5.4.99.-),Wolbachia pipientis wMel,276,163164
Q73FZ9,Q73FZ9_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,125,163164
Q73H82,Q73H82_WOLPM,unreviewed,Conserved domain protein,Wolbachia pipientis wMel,448,163164
Q73IF6,Q73IF6_WOLPM,unreviewed,"Membrane protein, putative",Wolbachia pipientis wMel,381,163164
Q73GC6,Q73GC6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,53,163164
Q73I64,Q73I64_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,67,163164
Q73G82,Q73G82_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,73,163164
Q73HF6,Q73HF6_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,117,163164
Q73I17,Q73I17_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,32,163164
Q73I85,Q73I85_WOLPM,unreviewed,"Prophage LambdaW1, ankyrin repeat domain protein",Wolbachia pipientis wMel,224,163164
Q73GI7,Q73GI7_WOLPM,unreviewed,"NADH dehydrogenase I, L subunit (EC 1.6.5.3)",Wolbachia pipientis wMel,614,163164
Q73G00,Q73G00_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,394,163164
Q73HX0,Q73HX0_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,33,163164
Q73HH1,Q73HH1_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,196,163164
Q73HH7,Q73HH7_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,225,163164
Q73IB4,Q73IB4_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,397,163164
Q73I92,Q73I92_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,402,163164
Q73GG0,Q73GG0_WOLPM,unreviewed,"Reverse transcriptase (Reverse transcriptase, putative)",Wolbachia pipientis wMel,515,163164
Q73IB8,Q73IB8_WOLPM,unreviewed,"Transposase, IS4 family",Wolbachia pipientis wMel,442,163164
Q05HL9,Q05HL9_WOLPM,unreviewed,"DNA methylase (Prophage LambdaW1, DNA methylase)",Wolbachia pipientis wMel,409,163164
Q73IH5,Q73IH5_WOLPM,unreviewed,Ankyrin domain protein (Ankyrin repeat domain protein),Wolbachia pipientis wMel,268,163164
A5H0C8,A5H0C8_WOLPM,unreviewed,CBS domain protein (OrpB),Wolbachia pipientis wMel,272,163164
Q73I82,Q73I82_WOLPM,unreviewed,Ankyrin domain protein (Ankyrin repeat domain protein),Wolbachia pipientis wMel,541,163164
Q05HL6,Q05HL6_WOLPM,unreviewed,"DNA methylase (Prophage LambdaW4, DNA methylase)",Wolbachia pipientis wMel,408,163164
Q73IM0,Q73IM0_WOLPM,unreviewed,"Transposase, IS5 family, OrfA",Wolbachia pipientis wMel,126,163164
Q73IL9,Q73IL9_WOLPM,unreviewed,"Transposase, IS5 family, OrfB",Wolbachia pipientis wMel,113,163164
Q73G66,Q73G66_WOLPM,unreviewed,Uncharacterized protein,Wolbachia pipientis wMel,94,163164
