NP_000848.1,guanylate cyclase soluble subunit beta-1 isoform 2,Q02153
NP_006656.2,heparanase isoform 1 preproprotein,Q9Y251
NP_002122.1,high mobility group protein HMG-I/HMG-Y isoform b,P17096;Q5T6U8
NP_003474.1,high mobility group protein HMGI-C isoform a,P52926
NP_001518.3,histone deacetylase 2,Q92769
NP_006035.2,histone deacetylase 6 isoform b,A0A024QZ26;Q9UBN7;Q9NSW6
NP_005601.1,histone-binding protein RBBP4 isoform a,Q09028
NP_002884.1,histone-binding protein RBBP7 isoform 2,Q16576;Q6FHQ0
NP_055527.1,histone-lysine N-methyltransferase SETD1A,O15047
NP_002167.1,interferon beta precursor,P01574
NP_001563.2,interferon regulatory factor 7 isoform a,Q92985
NP_004514.2,kinesin-like protein KIF11,P52732
NP_002287.2,lamin-B receptor,Q14739
NP_057441.1,LIM domain and actin-binding protein 1 isoform 2,Q9UHB6
NP_056179.3,lymphocyte antigen 96 isoform 1 precursor,Q9Y6Y9
NP_001738.2,macrophage-capping protein isoform 1,P40121;V9HW69
NP_004255.2,mediator of RNA polymerase II transcription subunit 21 isoform 1,A0A024RAW0;Q13503
NP_001264993.1,metabotropic glutamate receptor 1 isoform alpha precursor,Q13255;Q59HC2
NP_003245.1,metalloproteinase inhibitor 1 precursor,P01033;Q6FGX5
NP_003246.1,metalloproteinase inhibitor 2 precursor,A0A140VK57;P16035
NP_003918.1,methyl-CpG-binding domain protein 2 isoform 1,Q9UBB5
NP_001116539.1,microtubule-associated protein tau isoform 5,P10636
NP_000905.3,mu-type opioid receptor isoform MOR-1,G8XRH5;P35372
NP_005578.2,myocyte-specific enhancer factor 2A isoform 1,A0A0S2Z454;A0A0S2Z4N0;Q02078
NP_077719.2,neurogenic locus notch homolog protein 2 isoform 1 preproprotein,Q04721;Q6IQ50;Q9UFD5
NP_000256.4,neutrophil cytosol factor 1,P14598
NP_005737.1,nicotinamide phosphoribosyltransferase precursor,A0A024R718;P43490
NP_000594.2,"nitric oxide synthase, endothelial isoform 1",P29474
NP_000616.3,"nitric oxide synthase, inducible",P35228
NP_006155.2,nuclear factor erythroid 2-related factor 2 isoform 1,Q16236
NP_006153.2,"nuclear factor of activated T-cells, cytoplasmic 1 isoform B",O95644
NP_004546.1,"nuclear factor of activated T-cells, cytoplasmic 3 isoform 2",B5B2S0;Q12968
NP_004545.2,"nuclear factor of activated T-cells, cytoplasmic 4 isoform 2",Q14934
NP_055950.1,nuclear pore complex protein Nup205 isoform 1,Q92621
NP_079120.1,nuclear pore complex protein Nup85 isoform 1,Q9BW27
NP_002523.2,nuclear pore complex protein Nup88 isoform 2,Q99567
NP_055484.3,nuclear pore complex protein Nup93 isoform 1,Q8N1F7
NP_073568.2,nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,Q9H1E3
NP_008924.1,nucleoplasmin-3,O75607
NP_002588.3,phosducin isoform a,P20941;Q52LP8
NP_066928.1,phospholipid scramblase 1,O15162
NP_000421.1,platelet-activating factor acetylhydrolase IB subunit alpha,P43034
NP_000943.1,platelet-activating factor receptor,P25105
NP_056170.2,polycomb protein SUZ12 isoform 1,Q15022
NP_067013.1,polypyrimidine tract-binding protein 2 isoform 6,Q9UKA9
NP_055644.2,probable ATP-dependent RNA helicase DDX46 isoform 2,Q7L014
NP_001954.2,pro-epidermal growth factor isoform 1 preproprotein,P01133
NP_002583.1,proliferating cell nuclear antigen,P12004
NP_060607.2,protein arginine N-methyltransferase 6,Q96LA8
NP_056290.3,protein FAM98A isoform 1,I6L9E8;Q8NCA5
NP_006451.1,protein HEXIM1,O94992
NP_653209.1,protein HEXIM2 isoform 1,Q96MH2
NP_060783.3,protein polybromo-1 isoform 2,Q86U86
NP_002899.1,proto-oncogene c-Rel isoform 1,Q04864
NP_002904.3,replication factor C subunit 1 isoform 1,P35251
NP_852136.1,replication factor C subunit 2 isoform 1,P35250
NP_002906.1,replication factor C subunit 3 isoform 1,A0A024RDQ8;P40938
NP_002907.1,replication factor C subunit 4,P35249
NP_031396.1,replication factor C subunit 5 isoform 1,P40937
NP_002936.1,replication protein A 70 kDa DNA-binding subunit,P27694
NP_004577.1,ribosomal protein S6 kinase alpha-3,P51812
NP_054907.1,RNA polymerase II subunit A C-terminal domain phosphatase SSU72,Q9NP77
NP_006657.1,ruvB-like 2 isoform 1,Q9Y230
NP_149073.1,SAP domain-containing ribonucleoprotein,P82979
NP_003891.1,sequestosome-1 isoform 1,Q13501
NP_003007.2,serine/arginine-rich splicing factor 2,A0A024R8U5;Q01130
NP_115285.1,serine/arginine-rich splicing factor 8,A0A024R3A8;Q9BRL6
NP_002700.1,serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform 1,P62140;V9HW04
NP_003295.1,short transient receptor potential channel 1 isoform 2,P48995
NP_003144.3,signal transducer and activator of transcription 6 isoform 1,P42226
NP_001093869.1,sister chromatid cohesion protein PDS5 homolog A isoform 1,G1UI16;Q29RF7
NP_055847.1,sister chromatid cohesion protein PDS5 homolog B,Q9NTI5
NP_000600.1,stromal cell-derived factor 1 isoform beta precursor,P48061
NP_006435.2,structural maintenance of chromosomes protein 2,A0A024R158;O95347;Q05BV1;Q05D74;Q7Z2X1
NP_005436.1,structural maintenance of chromosomes protein 3,Q9UQE7
NP_005487.3,structural maintenance of chromosomes protein 4 isoform 1,Q9NTJ3
NP_003066.2,SWI/SNF complex subunit SMARCC2 isoform a,A0A024RB22;Q8TAQ2
NP_003592.3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,O60264
NP_003067.3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 isoform a,Q96GM5
NP_008881.2,synapsin-1 isoform Ia,P17600
NP_003267.1,thymopoietin isoform alpha,P42166
NP_056417.2,torsin-1A-interacting protein 1 isoform 2,Q5JTV8
NP_006747.1,transcription elongation factor A protein 1 isoform 1,P23193
NP_003186.1,transcription elongation factor A protein 2 isoform a,Q15560;Q6IB64
NP_003187.1,transcription elongation factor A protein 3,B4DUM4;O75764
NP_003103.2,transcription factor Sp4 isoform 1,Q02446
NP_002086.1,transcription initiation factor IIE subunit beta isoform 1,P29084
NP_060130.3,transcriptional repressor p66-alpha isoform 2,A0A024R7K7;Q86YP4
NP_115784.1,tyrosine-protein kinase BAZ1B,Q9UIG0
NP_004963.1,tyrosine-protein kinase JAK2 isoform a,O60674
NP_000206.2,tyrosine-protein kinase JAK3,A0A024R7M7;P52333
NP_004587.1,U1 small nuclear ribonucleoprotein A,P09012
NP_003081.2,U2 small nuclear ribonucleoprotein A',P09661
NP_004642.2,ubiquitin carboxyl-terminal hydrolase 11,P51784
NP_002244.1,vascular endothelial growth factor receptor 2 precursor,A0A024RD88;P35968
NP_060058.1,WD repeat-containing protein 5,P61964
NP_689813.2,zinc finger protein 579,Q8NAF0
NP_057415.1,ZNF639: zinc finger protein 639 (ZASC1),Q9UID6
NP_055828.2,lysine-specific histone demethylase 1A isoform b,O60341
NP_002733.2,serine/threonine-protein kinase D1 isoform 2,Q15139
NP_005804.1,serine/threonine-protein kinase D3,O94806
NP_722560.1,focal adhesion kinase 1 isoform a,Q05397;Q59GM6;Q658W2
NP_055971.2,REST corepressor 1,Q9UKL0
NP_775858.2,REST corepressor 2,Q8IZ40
NP_001941.2,transcription factor E2F4,Q16254
NP_000894.1,NAD(P)H dehydrogenase,P15559
NP_000558.2,C-reactive protein isoform 1 precursor,P02741
NP_056943.1,transcription initiation factor IIA subunit 1 isoform 1,P52655
NP_004483.1,transcription initiation factor IIA subunit 2,A0A024R5Z5;B2R506;P52657
NP_002383.2,E3 ubiquitin-protein ligase Mdm2 isoform a,Q00987
NP_003329.1,ubiquitin-conjugating enzyme E2 D1 isoform 1,A0A024QZJ2;P51668
NP_001746.1,core-binding factor subunit beta isoform 2,A0A024R6X2;Q13951
NP_003469.2,cullin-5,Q93034
NP_002961.1,diamine acetyltransferase 1,P21673
NP_113671.3,E3 ubiquitin-protein ligase Itchy homolog isoform 2,Q96J02
NP_996994.1,E3 ubiquitin-protein ligase RNF216 isoform a,A8K8N1;Q9NWF9
NP_005639.1,elongin-C isoform a,A0A024R7Y5;Q15369
NP_001308154.1,histone deacetylase 6 isoform a,B4DZH6;Q9NSW6
NP_009168.4,nuclear body protein SP140 isoform 1,B4DVW8;Q13342;Q8IWJ1
NP_055063.1,E3 ubiquitin-protein ligase RBX1,P62877
NP_006147.1,NEDD8 precursor,Q15843
NP_055060.1,RING-box protein 2 isoform 1,Q9UBF6
NP_004891.4,DNA dC->dU-editing enzyme APOBEC-3B isoform a,Q9UH17
NP_689639.2,DNA dC->dU-editing enzyme APOBEC-3D,B2CML4
NP_060219.2,activating molecule in BECN1-regulated autophagy protein 1 isoform 2,Q9C0C7
NP_003582.2,cullin-2 isoform c,A0A140VKB1;Q13617
NP_443168.2,cysteine protease ATG4A isoform a,Q8WYN0
NP_037457.3,cysteine protease ATG4B isoform a,B3KVU2;Q9Y4P1
NP_116241.2,cysteine protease ATG4C,Q96DT6
NP_116274.3,cysteine protease ATG4D isoform 1 precursor,Q86TL0
NP_079506.3,DDB1- and CUL4-associated factor 11 isoform 1,B3KSW2;Q59GN6;Q8TEB1
NP_006727.2,dnaJ homolog subfamily B member 2 isoform b,P25686
NP_005852.2,E3 ubiquitin-protein ligase CHIP isoform a,Q9UNE7
NP_078941.2,F-box-like/WD repeat-containing protein TBL1XR1 isoform 1,Q9BZK7
NP_004480.1,G protein pathway suppressor 2,Q13227
NP_003874.2,histone deacetylase 3,O15379
NP_004630.3,large proline-rich protein BAG6 isoform a,P46379
NP_542409.1,NEDD8-conjugating enzyme UBE2F isoform 1,Q969M7
NP_006302.2,nuclear receptor corepressor 1 isoform 1,A0A024RD47;O75376
NP_001745.2,runt-related transcription factor 1 isoform AML1c,Q01196
NP_037386.1,serine/threonine-protein kinase TBK1,Q9UHD2
NP_055050.1,ubiquitin-like protein 4A,P11441
NP_003396.1,14-3-3 protein eta,A0A024R1K7;Q04917;Q9H4N8
NP_006824.2,COP9 signalosome complex subunit 6,Q7L5N1
NP_059122.2,nucleoporin p54 isoform 1,Q7Z3B4
NP_858060.2,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform isoform a,Q00005
NP_006235.1,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform,A0A024R593;Q15173
NP_006236.1,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform 1,A0A024RD11;Q14738
NP_006237.1,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform isoform a,Q16537
NP_002710.2,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform isoform a,Q13362
NP_055040.2,serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,A8K7B7;P30153
NP_002707.3,serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform isoform a,P30154
NP_066954.2,serine/threonine-protein phosphatase 2A activator isoform b,Q15257
NP_002706.1,serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,B3KUN1;P67775
NP_002709.2,serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha isoform 1,Q06190
NP_005044.1,UV excision repair protein RAD23 homolog A isoform 1,A0A024R7G8;P54725
NP_003381.1,wee1-like protein kinase isoform 1,P30291;Q86V29
NP_689676.2,crossover junction endonuclease EME1 isoform 2,Q96AY2
NP_079404.3,crossover junction endonuclease MUS81,Q53ES5;Q96NY9
NP_001974.1,DNA excision repair protein ERCC-1 isoform 2,A0A024R0Q6;P07992
NP_005227.1,DNA repair endonuclease XPF,A0A1W1GSK9;Q92889
NP_742067.3,E3 ubiquitin-protein ligase UBR3,Q6ZT12
NP_056986.2,E3 ubiquitin-protein ligase UBR5 isoform 1,O95071
NP_000167.1,glucocorticoid receptor isoform alpha,F1D8N4;P04150
NP_003633.1,histone acetyltransferase type B catalytic subunit,O14929
NP_055126.1,single-strand selective monofunctional uracil DNA glycosylase isoform 1,A0A024RAZ8;Q53HV7
NP_115820.2,structure-specific endonuclease subunit SLX4,Q8IY92
NP_115916.3,zinc finger CCCH-type with G patch domain-containing protein isoform a,Q8N5A5
NP_060988.3,protein MCM10 homolog isoform 2,Q7L590
NP_004692.1,G2/mitotic-specific cyclin-B2,O95067
NP_149020.2,G2/mitotic-specific cyclin-B3 isoform 3,Q8WWL7
NP_663736.2,acyl-CoA-binding domain-containing protein 5 isoform 1,B7Z2A7;Q5T8D3;Q8NCM9
NP_060217.1,ankyrin repeat and KH domain-containing protein 1 isoform 1,Q8IWZ3
NP_149112.1,ankyrin repeat domain-containing protein 13A,Q3ZTS7;Q8IZ07;Q9Y5A3
NP_115593.3,ankyrin repeat domain-containing protein 17 isoform a,O75179
NP_061142.2,ATP-binding cassette sub-family A member 5,Q8WWZ7
NP_002849.1,ATP-binding cassette sub-family D member 3 isoform a,P28288
NP_000745.1,catechol O-methyltransferase isoform MB-COMT,A0A140VJG8;P21964
NP_055627.2,centrosomal protein of 170 kDa isoform alpha,Q5SW79
NP_064583.2,coiled-coil domain-containing protein 47 precursor,Q96A33
NP_004118.3,COP9 signalosome complex subunit 1 isoform 2,Q13098
NP_004227.1,COP9 signalosome complex subunit 2 isoform 1,P61201
NP_003644.2,COP9 signalosome complex subunit 3 isoform 1,Q9UNS2
NP_057213.2,COP9 signalosome complex subunit 4 isoform 1,A0A0S2Z5H7;B3KM48;Q9BT78
NP_006701.1,COP9 signalosome complex subunit 8 isoform 1,A0A024R4D1;Q99627
NP_001369.1,cytoplasmic dynein 1 intermediate chain 2 isoform 1,A0A140VKE9;Q13409
NP_057225.2,cytoplasmic dynein 1 light intermediate chain 1 isoform 1,Q9Y6G9
NP_056541.2,DDB1- and CUL4-associated factor 8,B7Z8C9;Q5TAQ9
NP_076955.1,DET1- and DDB1-associated protein 1,A0A024R7J7;Q9BW61
NP_056536.2,gem-associated protein 4,P57678;Q8WUM5
NP_079051.9,gem-associated protein 6,Q8WXD5
NP_078983.1,gem-associated protein 7,Q9H840
NP_071413.1,Golgi phosphoprotein 3,Q9H4A6
NP_004730.2,metastasis-associated protein MTA2 isoform 1,A0A024R534;O94776
NP_036457.1,microtubule-associated protein RP/EB family member 1,Q15691
NP_055157.1,mitochondrial carrier homolog 2 isoform 1,Q9Y6C9
NP_002487.1,NADH dehydrogenase,O00217
NP_006229.1,peroxisome proliferator-activated receptor delta isoform 1,A0A024RCW6;Q03181
NP_009135.4,probable ATP-dependent RNA helicase DDX20,Q9H4N4;Q9UHI6
NP_056098.1,probable C-mannosyltransferase DPY19L1,Q2PZI1
NP_997208.2,probable C-mannosyltransferase DPY19L3,Q6ZPD9
NP_001009608.1,protein SLX4IP,Q5VYV7
NP_065712.1,single-stranded DNA cytosine deaminase isoform 1,Q546Y9;Q7Z599;Q9GZX7
NP_003088.1,small nuclear ribonucleoprotein-associated protein N,P63162;X5DP00
NP_003300.1,testis-specific Y-encoded-like protein 1,Q9H0U9
NP_690000.3,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3,Q8N5C8
NP_003867.1,"transmembrane protein 11, mitochondrial",P17152
NP_060324.1,transmembrane protein 160 precursor,Q9NX00
NP_003315.2,tubby-related protein 3 isoform 1,B7Z1E7;O75386
NP_005648.1,tumor suppressor p53-binding protein 1 isoform 3,Q12888
NP_005390.1,5'-AMP-activated protein kinase subunit beta-2,O43741
NP_003591.2,aurora kinase A,O14965
NP_004375.2,casein kinase I isoform gamma-3 isoform 1,Q9Y6M4
NP_003930.1,F-box/WD repeat-containing protein 1A isoform 2,B2R8L3;Q68DS0;Q9Y297
NP_004746.2,ribosomal protein S6 kinase alpha-5 isoform a,O75582
NP_060458.3,SCY1-like protein 2 isoform 1,Q6P3W7
NP_057315.3,serine/threonine-protein kinase NLK,A0A024QZ12;Q9UBE8
NP_443163.1,SLAM family member 6 isoform 2 precursor,Q96DU3
NP_001070952.1,sodium-coupled neutral amino acid transporter 1 isoform 1,A0A024R124;Q9H2H9
NP_443732.3,testis-specific serine/threonine-protein kinase 2,A0ZT99;Q96PF2
NP_037368.1,ataxin-10 isoform 1,Q9UBB4
NP_001679.2,"ATP synthase F(0) complex subunit B1, mitochondrial precursor",P24539;Q08ET0
NP_001677.2,"ATP synthase subunit beta, mitochondrial precursor",P06576;V9HW31
NP_006347.1,"ATP synthase subunit d, mitochondrial isoform a",A0PJH2;O75947
NP_001678.1,"ATP synthase subunit delta, mitochondrial precursor",P30049
NP_001676.2,"ATP synthase-coupling factor 6, mitochondrial isoform a precursor",P18859;Q6IB54;Q6NZ59
NP_060658.3,ATPase family AAA domain-containing protein 3A isoform 1,Q9NVI7
NP_114127.3,ATPase family AAA domain-containing protein 3B isoform AAA-TOB3l,Q5T9A4
NP_006412.2,brefeldin A-inhibited guanine nucleotide-exchange protein 1,A0A024R7X0;Q9Y6D6
NP_006411.2,brefeldin A-inhibited guanine nucleotide-exchange protein 2,Q59FR3;Q86TH5;Q9Y6D5
NP_004351.1,cadherin-1 isoform 1 preproprotein,A0A0U2ZQU7;B3GN61;P12830
NP_055494.2,centrosomal protein of 57 kDa isoform a,Q86XR8
NP_071358.1,ceramide synthase 2,Q96G23
NP_056076.1,condensin-2 complex subunit D3,P42695
NP_003623.1,contactin-associated protein 1 precursor,P78357
NP_003583.2,cullin-1,A0A090N7U0;B3KTW0;Q13616
NP_036256.2,cysteine and histidine-rich domain-containing protein 1 isoform a,Q9UHD1
NP_066005.2,E3 ubiquitin-protein ligase RNF213 isoform 2,Q63HN8
NP_055144.3,enhancer of mRNA-decapping protein 4,Q6P2E9
NP_071904.4,exportin-4,Q9C0E2
NP_065801.1,exportin-5,Q9HAV4
NP_387449.2,F-box/WD repeat-containing protein 11 isoform A,Q9UKB1
NP_004703.1,hepatocyte growth factor-regulated tyrosine kinase substrate,A0A0S2Z4R4;O14964
NP_060555.2,importin-9,Q96P70
NP_000864.2,intercellular adhesion molecule 2 precursor,P13598;Q6FHE2
NP_005085.2,long-chain fatty acid transport protein 4,A0A024R8D2;Q6P1M0
NP_001673.2,plasma membrane calcium-transporting ATPase 1 isoform 1b,A0A024RBC7;P20020
NP_002237.1,potassium channel subfamily K member 3,O14649
NP_037520.1,prolactin regulatory element-binding protein isoform 1,Q9HCU5
NP_004740.2,protein TBRG4 isoform 1,Q969Z0
NP_002873.1,ran-specific GTPase-activating protein isoform 2,A0A140VK94;P43487
NP_006045.1,reticulon-3 isoform a,A0A024R5C4;O95197
NP_008939.1,reticulon-4 isoform C,Q9NQC3
NP_005049.1,"RNA-binding motif protein, Y chromosome, family 1 member A1 isoform 1",P0DJD3
NP_005689.2,secretory carrier-associated membrane protein 3 isoform 1,O14828
NP_631918.3,sn1-specific diacylglycerol lipase beta isoform 1,Q8NCG7
NP_008861.2,S-phase kinase-associated protein 1 isoform a,P63208
NP_003892.2,sphingosine-1-phosphate lyase 1,O95470
NP_112487.1,"SRA stem-loop-interacting RNA-binding protein, mitochondrial isoform 1 precursor",Q9GZT3
NP_073608.4,TBC1 domain family member 15 isoform 1,Q8TC07
NP_004603.1,TGF-beta receptor type-1 isoform 1 precursor,B4DXN7;P36897;Q5T7S2
NP_003234.2,transforming growth factor beta receptor type 3 isoform a precursor,Q03167
NP_003229.1,transforming growth factor beta-2 isoform 2 preproprotein,P61812;Q59EG9
NP_003230.1,transforming growth factor beta-3 isoform 1 preproprotein,A5YM40;B3KVH9;P10600
NP_001093859.1,transmembrane protein 192,Q8IY95
NP_000173.2,"trifunctional enzyme subunit alpha, mitochondrial precursor",E9KL44;P40939
NP_000174.1,"trifunctional enzyme subunit beta, mitochondrial isoform 1 precursor",P55084
NP_653169.2,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase isoform 2",Q86T03
NP_057226.1,very-long-chain 3-oxoacyl-CoA reductase,Q53GQ0
NP_001780.2,M-phase inducer phosphatase 1 isoform a,A0A024R2S4;P30304
